Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
SaverLearning,0.682,3999.370,8.054,10244,0.967
SaverLearning,0.680,4008.532,7.807,10261,0.968
SaverLearning,0.677,4017.705,7.808,10248,0.968
SaverLearning,0.677,4026.767,7.710,10273,0.968
SaverLearning,0.685,4035.886,7.773,10241,0.968
SaverLearning,0.711,4045.198,7.914,10246,0.968
SaverLearning,0.693,4054.278,7.713,10243,0.968
SaverLearning,0.699,4063.566,7.887,10248,0.968
SaverLearning,0.686,4072.480,7.577,10246,0.968
SaverLearning,0.668,4081.293,7.490,10257,0.968
SaverLearning,0.684,4090.580,7.899,10251,0.968
SaverLearning,0.701,4099.680,7.707,10252,0.968
SaverLearning,0.684,4108.949,7.912,10247,0.968
SaverLearning,0.687,4118.081,7.769,10250,0.968
SaverLearning,0.716,4127.388,7.890,10248,0.968
SaverLearning,0.715,4136.500,7.723,10260,0.968
SaverLearning,0.697,4145.681,7.805,10247,0.969
SaverLearning,0.689,4154.951,7.879,10249,0.969
SaverLearning,0.689,4164.386,7.930,10251,0.969
SaverLearning,0.685,4173.808,8.026,10253,0.969
SaverLearning,0.717,4182.694,7.513,10246,0.969
SaverLearning,0.675,4192.047,8.010,10255,0.969
SaverLearning,0.706,4201.376,7.939,10250,0.969
SaverLearning,0.692,4210.777,8.016,10254,0.969
SaverLearning,0.684,4219.880,7.734,10248,0.969
SaverLearning,0.721,4229.029,7.766,10247,0.969
SaverLearning,0.660,4238.308,7.927,10245,0.969
SaverLearning,0.697,4247.751,8.061,10245,0.969
SaverLearning,0.682,4256.753,7.620,10247,0.969
SaverLearning,0.665,4265.699,7.609,10263,0.969
SaverLearning,0.710,4274.780,7.695,10251,0.969
SaverLearning,0.675,4284.025,7.874,10244,0.969
SaverLearning,0.691,4293.169,7.775,10256,0.970
SaverLearning,0.674,4302.180,7.663,10250,0.970
SaverLearning,0.670,4311.338,7.804,10270,0.970
SaverLearning,0.691,4320.624,7.878,10246,0.970
SaverLearning,0.710,4329.823,7.775,10245,0.970
SaverLearning,0.694,4338.995,7.798,10249,0.970
SaverLearning,0.684,4347.798,7.447,10245,0.970
SaverLearning,0.678,4357.026,7.843,10241,0.970
SaverLearning,0.679,4366.202,7.800,10262,0.970
SaverLearning,0.688,4375.234,7.672,10245,0.970
SaverLearning,0.685,4384.477,7.875,10251,0.970
SaverLearning,0.685,4393.785,7.922,10250,0.970
SaverLearning,0.688,4403.035,7.848,10243,0.970
SaverLearning,0.692,4412.276,7.856,10266,0.970
SaverLearning,0.680,4421.637,7.987,10243,0.970
SaverLearning,0.697,4430.653,7.626,10251,0.970
SaverLearning,0.678,4439.894,7.859,10244,0.970
SaverLearning,0.699,4448.874,7.585,10250,0.971
SaverLearning,0.700,4458.159,7.876,10243,0.971
SaverLearning,0.675,4467.346,7.823,10246,0.971
SaverLearning,0.683,4476.600,7.846,10252,0.971
SaverLearning,0.733,4486.026,7.986,10242,0.971
SaverLearning,0.690,4495.034,7.652,10248,0.971
SaverLearning,0.691,4504.290,7.859,10253,0.971
SaverLearning,0.675,4513.493,7.833,10247,0.971
SaverLearning,0.713,4523.121,8.168,10244,0.971
SaverLearning,0.675,4532.218,7.750,10260,0.971
SaverLearning,0.684,4541.341,7.752,10256,0.971
SaverLearning,0.688,4550.486,7.746,10243,0.971
SaverLearning,0.689,4559.799,7.903,10243,0.971
SaverLearning,0.694,4569.185,7.999,10258,0.971
SaverLearning,0.693,4578.573,8.006,10243,0.971
SaverLearning,0.674,4587.761,7.823,10251,0.971
